DelinquentStatus,CustFICO,CustIncome,AcctOpenNoMonths,IntRate,CurrAcctBal,CreditOpenNoMonths,DaysToPmtDue,InqLst6Mos,NoLatePmtLst2Yrs,PublicRecords,CreditPurpose
0,712,71786,24,0.1183,9237,2,41,1,0,0,CreditCard
1,712,71786,5,0.087,5967,2,19,1,0,0,CreditCard
0,697,71786,42,0.1442,11129,2,89,0,0,0,CreditCard
1,677,71786,9,0.1103,670,2,60,0,3,0,CreditCard
0,672,71509,32,0.1442,18514,2,82,0,0,0,CreditCard
0,722,71399,18,0.1033,22595,2,61,1,0,0,CreditCard
0,697,71320,43,0.1284,15712,2,84,0,0,0,CreditCard
0,672,71228,28,0.1505,6365,2,25,1,1,0,CreditCard
0,657,71228,11,0.1691,1943,2,25,3,1,0,CreditCard
0,727,70365,26,0.0945,13607,2,63,3,0,0,CreditCard
0,717,70365,42,0.1284,27201,2,57,0,0,0,CreditCard
0,707,70365,19,0.1071,33623,2,76,0,0,0,CreditCard
0,687,70365,43,0.1474,11314,2,87,2,0,0,CreditCard
0,652,70365,27,0.1482,21712,2,73,12,0,0,CreditCard
0,647,70365,28,0.147,2211,2,73,6,0,0,CreditCard
0,687,69882,30,0.1191,22954,2,66,4,0,0,CreditCard
0,677,69162,15,0.1317,25457,2,70,5,0,0,CreditCard
0,742,68961,26,0.0894,14188,2,27,2,0,0,CreditCard
0,767,68852,18,0.0774,2125,2,10,0,0,0,CreditCard
0,762,68852,11,0.0863,0,2,0,2,0,0,CreditCard
0,702,68852,26,0.1253,13228,2,45,0,0,0,CreditCard
0,702,68852,8,0.1025,14636,2,71,0,0,0,CreditCard
1,667,68852,37,0.1533,33074,2,68,2,0,0,CreditCard
0,667,68852,14,0.1317,7708,2,48,1,0,0,CreditCard
0,662,68852,14,0.1531,4533,2,76,1,0,0,CreditCard
0,642,68852,15,0.1829,37962,2,85,1,0,0,CreditCard
0,717,68537,17,0.1095,6678,2,48,1,0,0,CreditCard
0,697,68281,27,0.1253,16047,2,78,0,0,0,CreditCard
0,667,68217,7,0.1286,3109,2,42,2,0,0,CreditCard
0,692,68056,5,0.1183,10708,2,79,0,0,0,CreditCard
0,692,67893,35,0.1418,34181,2,59,0,0,0,CreditCard
0,712,67564,16,0.1148,18513,2,60,2,0,0,CreditCard
0,712,67231,6,0.1114,6252,2,64,3,0,0,CreditCard
0,702,67231,30,0.1316,20854,2,49,2,0,0,CreditCard
0,702,67230,35,0.1287,13441,2,49,2,0,0,CreditCard
0,727,66892,7,0.0932,2979,2,28,1,0,0,CreditCard
0,727,66892,14,0.0894,5677,2,32,1,0,0,CreditCard
0,737,66549,20,0.1039,9754,2,39,0,0,0,CreditCard
0,702,66549,16,0.1316,6105,2,74,0,0,0,CreditCard
0,687,66549,12,0.1103,2927,2,53,2,0,0,CreditCard
0,717,66200,22,0.1355,11023,2,59,2,0,0,CreditCard
0,717,66200,10,0.0988,3187,2,37,0,0,0,CreditCard
0,702,66200,26,0.1316,9190,2,86,0,0,0,CreditCard
0,647,66200,47,0.1734,13967,2,68,8,0,0,CreditCard
1,697,65845,21,0.1096,5329,2,29,2,1,0,CreditCard
0,727,65485,51,0.1099,20371,2,65,0,0,0,CreditCard
0,692,65485,28,0.1322,7408,2,31,2,0,0,CreditCard
0,687,65485,16,0.1071,22188,2,70,0,0,0,CreditCard
0,682,65485,16,0.1159,9797,2,54,4,0,0,CreditCard
0,662,65485,12,0.1474,21628,2,93,1,0,0,CreditCard
0,642,65485,9,0.1545,8132,2,71,3,1,0,CreditCard
0,682,65303,26,0.1379,6012,2,74,1,0,0,CreditCard
0,672,65119,13,0.1379,8757,2,67,0,0,0,CreditCard
0,717,65008,21,0.1148,16275,2,49,0,0,0,CreditCard
0,757,64747,15,0.0859,119,2,0,1,0,0,CreditCard
0,687,64747,28,0.1322,5082,2,37,0,0,0,CreditCard
0,687,64291,41,0.16,14401,2,92,0,0,0,CreditCard
0,702,63983,11,0.1284,2215,2,41,5,0,0,CreditCard
0,732,63944,32,0.1039,14499,2,23,0,0,0,CreditCard
0,742,63591,15,0.0938,1774,2,13,1,0,0,CreditCard
0,727,63591,37,0.0976,14571,2,59,0,0,0,CreditCard
0,722,63591,32,0.1126,5079,2,14,2,0,0,CreditCard
0,717,63591,33,0.1189,36261,2,67,1,0,0,CreditCard
0,712,63591,15,0.1136,14949,2,87,0,0,0,CreditCard
0,697,63591,16,0.1254,397,2,3,6,1,0,CreditCard
1,672,63352,13,0.1272,7837,2,41,2,1,0,CreditCard
0,657,63267,15,0.1734,12061,2,89,8,0,0,CreditCard
0,732,63191,27,0.102,14869,2,46,0,0,0,CreditCard
1,692,63191,16,0.1576,26313,2,58,9,0,2,CreditCard
0,692,63191,36,0.1347,21199,2,90,0,0,0,CreditCard
0,742,62989,14,0.0863,0,2,17,3,0,0,CreditCard
0,707,62370,12,0.1189,2759,2,14,2,0,0,CreditCard
0,707,62370,14,0.0933,38054,2,61,0,0,0,CreditCard
0,717,62244,21,0.1221,14610,2,76,0,0,0,CreditCard
1,682,61947,16,0.1253,9469,2,65,0,1,0,CreditCard
0,737,61516,6,0.0932,10379,2,69,0,0,0,CreditCard
0,712,61516,16,0.1008,15597,2,60,1,0,0,CreditCard
1,662,61516,8,0.1292,7784,2,65,24,0,0,CreditCard
0,702,61378,16,0.1039,7198,2,65,1,0,0,CreditCard
0,742,61077,6,0.0859,1868,2,22,1,0,0,CreditCard
0,737,61077,14,0.0859,2639,2,24,1,0,0,CreditCard
0,722,61077,15,0.0863,11217,2,52,3,0,0,CreditCard
0,692,61077,11,0.1221,6714,2,57,1,0,0,CreditCard
0,667,61077,18,0.1379,8799,2,55,0,0,0,CreditCard
0,712,60629,15,0.1158,4440,2,87,1,0,0,CreditCard
0,682,60629,34,0.1496,12315,2,80,1,0,0,CreditCard
0,722,60627,19,0.1008,12391,2,66,1,0,0,CreditCard
0,687,59935,19,0.1078,6999,2,65,0,0,0,CreditCard
0,757,59912,15,0.0863,0,2,0,1,0,0,CreditCard
0,652,59888,13,0.1355,4684,2,80,1,1,0,CreditCard
0,687,59222,16,0.1475,5748,2,25,0,0,0,CreditCard
1,752,59220,23,0.0894,10308,2,35,1,0,0,CreditCard
0,702,59220,9,0.1158,8716,2,51,0,0,0,CreditCard
0,687,59220,9,0.1134,7722,2,48,0,0,0,CreditCard
0,682,59220,12,0.1287,4726,2,73,1,0,0,CreditCard
0,692,58976,28,0.1379,8316,2,52,0,0,0,CreditCard
0,687,58828,9,0.1284,5174,2,89,1,0,0,CreditCard
0,742,58729,16,0.06,7005,2,40,0,0,0,CreditCard
0,672,58555,15,0.1286,12596,2,46,0,0,0,CreditCard
0,702,58530,5,0.1148,14878,2,37,1,0,0,CreditCard
0,692,58227,2,0.1218,13781,2,65,3,0,0,CreditCard
0,747,57919,24,0.1122,14345,2,45,0,0,0,CreditCard
0,727,57711,12,0.1114,10491,2,27,3,0,0,CreditCard
0,717,57711,9,0.0963,12811,2,41,1,0,0,CreditCard
0,677,57711,3,0.0996,613,2,76,2,0,0,CreditCard
1,652,57711,2,0.1249,1636,2,16,2,4,0,CreditCard
0,732,57290,16,0.0963,11049,2,28,0,0,0,CreditCard
0,692,57290,16,0.1146,14154,2,85,0,0,0,CreditCard
0,757,56641,6,0.1114,1781,2,35,0,0,0,CreditCard
0,752,56641,38,0.1039,5649,2,30,2,0,0,CreditCard
0,732,56641,5,0.0807,3953,2,15,0,0,0,CreditCard
0,717,56641,11,0.1726,8315,2,27,10,0,0,CreditCard
0,677,56641,10,0.1134,4255,2,30,3,0,0,CreditCard
0,662,56641,25,0.1493,11255,2,73,5,0,0,CreditCard
0,642,56641,4,0.1387,1583,2,79,1,0,0,CreditCard
0,707,56309,17,0.1221,15509,2,53,1,0,0,CreditCard
0,702,55511,8,0.1025,2325,2,9,2,0,0,CreditCard
0,677,55511,5,0.1253,4293,2,66,2,0,0,CreditCard
0,732,54317,27,0.1114,9027,2,37,1,0,0,CreditCard
0,687,54315,15,0.1347,16757,2,85,0,0,0,CreditCard
0,677,54315,21,0.1316,4034,2,67,0,0,0,CreditCard
0,702,53689,13,0.1062,3780,2,19,3,0,0,CreditCard
0,672,53689,23,0.1565,6706,2,97,1,0,0,CreditCard
0,712,53042,27,0.1099,6940,2,49,2,0,0,CreditCard
0,697,53042,9,0.1071,4063,2,76,0,0,0,CreditCard
0,762,52643,21,0.0859,2296,2,9,2,0,0,CreditCard
0,722,51681,4,0.1114,1838,2,14,0,0,0,CreditCard
0,707,49441,2,0.1229,12220,2,84,0,0,0,CreditCard
0,697,48631,3,0.1134,3918,2,72,1,0,0,CreditCard
0,662,48631,7,0.1474,4299,2,17,1,0,0,CreditCard
0,742,46438,7,0.0751,1932,2,24,4,0,0,CreditCard
0,792,42840,1,0.0737,1814,2,7,0,0,0,CreditCard
1,732,38293,11,0.0863,6699,2,7,0,1,0,CreditCard
0,697,115735,16,0.1438,26628,2,60,3,1,0,Business
1,692,107553,41,0.1241,36073,2,72,2,0,0,Business
0,717,87527,70,0.1635,3539,2,36,1,0,0,Business
0,692,87527,14,0.1316,75454,2,72,1,0,0,Business
0,707,84740,72,0.1525,20794,2,57,7,0,0,Business
1,777,83571,72,0.1531,431,2,3,0,0,0,Business
0,697,82702,68,0.1261,23908,2,62,3,0,0,Business
0,697,80299,14,0.1442,4233,2,46,0,0,0,Business
0,737,78894,67,0.1347,5,2,0,3,0,0,Business
0,652,78894,13,0.128,40238,2,63,10,0,0,Business
0,737,78058,53,0.0964,10296,2,42,0,0,0,Business
1,692,77192,34,0.1411,752,2,2,2,2,0,Business
0,787,76748,68,0.1158,1068,2,3,3,0,0,Business
1,672,76748,42,0.1299,4162,2,68,14,0,1,Business
0,722,76295,24,0.1095,19457,2,63,0,0,0,Business
0,742,72748,34,0.1531,2577,2,6,1,0,0,Business
0,747,71228,59,0.1704,632,2,1,6,0,0,Business
0,737,70365,27,0.1095,1208,2,3,2,0,0,Business
0,742,70070,5,0.0932,0,2,0,0,0,0,Business
0,667,69772,29,0.1568,31590,2,80,0,0,0,Business
0,717,69681,57,0.1505,7657,2,21,7,0,0,Business
0,732,69469,16,0.0963,3879,2,32,0,0,0,Business
0,782,68852,25,0.1114,52,2,1,0,0,0,Business
0,732,68852,34,0.1531,19068,2,89,0,0,0,Business
0,762,68537,58,0.1635,11341,2,32,1,0,0,Business
0,692,68217,12,0.1316,4824,2,38,0,0,0,Business
0,742,67564,18,0.0907,2240,2,5,2,0,0,Business
0,737,67231,27,0.0938,1932,2,11,2,0,0,Business
0,732,67231,21,0.1284,4590,2,17,1,0,0,Business
0,667,67231,7,0.1821,19336,2,79,0,0,0,Business
0,747,65485,14,0.1635,1340,2,7,1,0,0,Business
0,747,65485,17,0.0938,178,2,0,2,0,0,Business
0,737,65485,13,0.0932,7170,2,67,1,0,0,Business
0,682,65485,17,0.1704,8599,2,91,0,0,0,Business
0,677,65485,21,0.16,16767,2,46,0,0,0,Business
1,762,64747,67,0.1059,2422,2,23,0,0,0,Business
0,682,64747,58,0.1236,639,2,13,1,0,0,Business
0,712,63591,59,0.1739,589,2,3,0,0,0,Business
0,742,63191,8,0.08,849,2,10,0,0,0,Business
0,787,61516,20,0.1253,298,2,1,0,0,0,Business
0,717,61516,40,0.0964,11601,2,85,3,0,0,Business
1,677,61516,16,0.1347,7110,2,58,0,0,1,Business
0,737,61121,22,0.1426,16090,2,25,3,0,0,Business
0,712,59700,4,0.1537,0,2,11,2,0,0,Business
0,677,59700,17,0.1474,20616,2,94,2,0,0,Business
0,647,59700,25,0.1576,2066,2,18,4,0,0,Business
1,742,59220,22,0.1311,1692,2,35,3,1,0,Business
0,732,59220,8,0.1126,997,2,24,0,0,0,Business
0,702,59123,5,0.1565,239,2,9,0,0,0,Business
0,687,59005,6,0.1704,8903,2,79,1,0,0,Business
0,677,58729,22,0.1474,22556,2,73,0,0,0,Business
0,667,57711,20,0.1726,26726,2,98,4,0,0,Business
0,667,57183,28,0.1501,3283,2,63,7,0,0,Business
0,717,56641,2,0.0963,11738,2,30,1,0,0,Business
0,712,56641,20,0.1758,12017,2,73,1,0,0,Business
0,792,55511,12,0.0768,103,2,1,0,0,0,Business
0,707,54662,11,0.16,4303,2,51,1,0,0,Business
0,792,54315,29,0.1531,425,2,2,0,0,0,Business
1,752,53689,7,0.087,3660,2,7,1,0,0,Business
0,712,53689,8,0.1253,3238,2,10,0,0,0,Business
0,707,53042,34,0.1316,4850,2,53,1,0,0,Business
0,727,50217,18,0.1565,24,2,6,0,0,0,Business
0,727,41661,3,0.0932,5010,2,63,0,0,0,Business
0,667,40394,2,0.1474,437,2,9,0,1,0,Business
1,662,40394,13,0.1217,875,2,54,2,1,0,Business
1,712,113678,7,0.1531,0,1,52,1,0,0,Spending
1,682,83571,18,0.1461,5940,1,80,0,0,0,Spending
1,722,75358,28,0.1385,3109,1,15,2,0,0,Spending
1,687,74395,7,0.1537,64,1,1,1,0,0,Spending
0,672,71786,19,0.1704,7483,1,94,6,0,0,Spending
0,732,70657,40,0.0983,664,1,1,2,0,0,Spending
0,682,68852,16,0.1357,679,1,7,3,1,0,Spending
1,667,68852,14,0.1513,591,1,84,3,0,0,Spending
0,742,67231,10,0.1126,4109,1,23,0,0,0,Spending
0,697,67231,74,0.1758,5341,1,24,5,0,0,Spending
1,672,65845,20,0.1496,6907,1,92,0,2,0,Spending
1,682,65485,15,0.1103,424,1,8,2,1,0,Spending
0,707,64271,10,0.0976,0,1,19,0,0,0,Spending
0,702,63591,22,0.1411,0,1,0,2,0,0,Spending
0,722,62370,56,0.1357,1458,1,12,2,0,0,Spending
0,672,62370,23,0.1496,5626,1,26,0,0,0,Spending
0,667,61516,24,0.1774,1825,1,67,3,1,0,Spending
0,672,61515,22,0.1695,3132,1,78,2,0,0,Spending
0,727,61077,18,0.1347,0,1,0,5,0,0,Spending
0,692,60169,22,0.1411,5252,1,56,2,0,0,Spending
0,667,60169,2,0.1496,3150,1,54,0,0,0,Spending
0,677,59700,12,0.1878,3014,1,55,9,0,0,Spending
0,712,58227,9,0.1158,10018,1,48,2,0,0,Spending
0,717,58224,6,0.1148,3992,1,67,0,0,0,Spending
0,702,57919,9,0.1008,1085,1,28,0,0,0,Spending
0,752,57711,41,0.1218,71,1,0,2,0,0,Spending
0,722,55800,5,0.1158,1416,1,40,1,0,0,Spending
0,702,55511,22,0.1284,2259,1,23,3,0,0,Spending
0,692,55511,10,0.1461,0,1,0,6,0,0,Spending
0,747,54315,14,0.08,1220,1,8,1,0,0,Spending
0,682,54265,24,0.1059,6353,1,39,2,0,0,Spending
0,677,54004,15,0.1191,4885,1,35,2,0,0,Spending
0,697,53689,10,0.1316,1898,1,34,3,0,0,Spending
0,677,53689,30,0.1422,7634,1,50,0,0,0,Spending
0,732,52373,17,0.0863,4386,1,14,0,0,0,Spending
0,712,52373,6,0.1221,981,1,25,0,0,0,Spending
0,687,50813,31,0.1537,1889,1,43,2,0,0,Spending
0,687,50217,14,0.1704,539,1,2,8,1,0,Spending
0,672,47785,3,0.1261,3368,1,42,6,0,0,Spending
0,697,46531,9,0.1809,1594,1,99,0,0,0,Spending
0,667,45967,8,0.1663,6399,1,50,1,0,0,Spending
0,707,42840,11,0.1422,1088,1,51,1,0,0,Spending
1,692,109913,5,0.167,13757,1,98,0,0,0,Other
1,712,99270,13,0.0901,14354,1,36,0,2,0,Other
0,682,88956,72,0.1493,33256,1,73,0,0,0,Other
0,757,87964,46,0.087,1032,1,5,0,0,0,Other
0,677,79901,10,0.1134,1527,1,50,2,0,1,Other
0,747,78894,1,0.0832,56,1,5,1,0,0,Other
0,677,78894,8,0.1357,4041,1,87,2,0,0,Other
0,697,78058,32,0.1304,6201,1,66,1,0,0,Other
0,742,77844,19,0.0894,4212,1,9,0,0,0,Other
0,737,77412,7,0.08,500,1,2,2,0,0,Other
0,677,75600,17,0.1568,3735,1,66,6,0,0,Other
0,717,75364,54,0.1071,39,1,0,11,0,0,Other
0,762,74957,9,0.0963,849,1,1,0,0,0,Other
0,727,74787,30,0.1253,358,1,7,2,0,0,Other
0,697,74395,58,0.1588,3401,1,5,7,0,0,Other
0,672,74395,54,0.1878,11184,1,93,0,0,0,Other
1,692,73896,55,0.1229,4361,1,42,5,1,0,Other
0,667,73386,29,0.1537,5466,1,42,2,0,0,Other
1,752,73127,5,0.0894,0,1,0,4,0,0,Other
0,707,73127,16,0.1459,4372,1,48,0,0,0,Other
0,667,73127,20,0.1426,39236,1,63,1,0,0,Other
0,707,73095,14,0.1531,2229,1,25,5,0,0,Other
0,707,72754,57,0.1496,12560,1,53,0,0,0,Other
1,652,72332,11,0.1412,3842,1,27,3,2,0,Other
0,682,71785,10,0.1531,1357,1,23,7,0,0,Other
0,682,71228,4,0.1362,2324,1,14,18,0,0,Other
0,707,70944,20,0.1218,2370,1,17,2,0,0,Other
0,742,70365,26,0.1025,3543,1,12,1,0,0,Other
0,712,69591,23,0.1496,5009,1,49,0,0,0,Other
0,702,69469,2,0.1474,1914,1,44,0,0,0,Other
0,682,69469,8,0.0996,12640,1,83,0,0,0,Other
0,662,69469,42,0.1659,15783,1,74,4,0,0,Other
0,642,69469,30,0.1533,1437,1,95,13,0,0,Other
0,732,68852,24,0.1158,23,1,0,1,0,0,Other
0,712,68852,27,0.1273,3353,1,54,0,0,0,Other
0,707,68852,3,0.1385,2823,1,65,3,0,0,Other
0,707,68852,22,0.1253,0,1,0,0,0,0,Other
0,707,68852,29,0.1071,2217,1,28,2,0,0,Other
0,697,68852,18,0.1496,0,1,0,3,3,0,Other
0,687,68852,34,0.1422,15548,1,75,0,0,0,Other
0,682,68852,14,0.1348,14281,1,65,0,0,0,Other
0,672,68852,8,0.1537,1048,1,31,1,0,0,Other
0,662,68852,45,0.2164,16441,1,49,9,0,0,Other
0,657,68852,12,0.1854,18242,1,70,0,0,0,Other
0,657,68852,32,0.145,8181,1,87,0,0,0,Other
0,692,68216,16,0.1357,902,1,20,1,0,0,Other
0,677,68056,14,0.1537,8310,1,52,5,0,0,Other
0,667,67893,61,0.1774,1820,1,42,2,1,0,Other
0,717,67892,25,0.0963,8305,1,26,0,0,0,Other
0,742,67231,41,0.1183,1691,1,16,1,0,0,Other
0,707,67231,28,0.1379,7284,1,29,0,0,0,Other
0,702,67231,13,0.1218,16957,1,67,3,0,0,Other
0,692,67231,13,0.1221,5284,1,60,0,0,0,Other
0,707,67230,14,0.1347,5337,1,56,0,0,0,Other
0,672,67230,22,0.1411,6844,1,75,2,0,0,Other
0,737,65485,16,0.1221,2768,1,23,4,0,0,Other
0,732,65485,8,0.1158,9,1,0,1,0,0,Other
0,702,65485,10,0.0933,6500,1,80,3,0,0,Other
0,692,65485,27,0.1632,4700,1,51,1,0,0,Other
0,692,65485,28,0.1347,10634,1,57,2,0,0,Other
0,692,65485,27,0.1134,13744,1,62,0,0,0,Other
0,767,64747,26,0.0894,1775,1,8,0,0,0,Other
0,687,64747,22,0.1704,8398,1,76,0,0,0,Other
0,672,64746,14,0.16,3218,1,42,3,0,0,Other
0,672,64564,9,0.157,2340,1,38,0,0,0,Other
0,732,64370,11,0.1253,1332,1,19,0,0,0,Other
0,677,63827,24,0.1236,8494,1,44,1,0,0,Other
0,757,63591,21,0.1284,0,1,0,0,0,0,Other
0,717,63591,5,0.1148,6554,1,55,2,0,0,Other
0,692,63591,11,0.1316,13708,1,76,1,0,0,Other
0,682,63591,11,0.1496,1298,1,81,0,0,0,Other
0,647,63591,18,0.1438,6367,1,80,0,0,0,Other
0,682,62370,17,0.1134,4713,1,61,6,0,0,Other
0,642,62370,20,0.1482,14902,1,80,1,0,0,Other
0,692,62204,55,0.1632,10022,1,24,6,0,0,Other
0,667,62067,14,0.1496,5116,1,39,2,0,0,Other
0,667,62033,11,0.16,5277,1,97,1,0,0,Other
0,742,61947,41,0.1273,2246,1,16,0,0,0,Other
0,682,61947,8,0.1103,21498,1,42,1,0,0,Other
0,697,61733,17,0.1426,12,1,1,2,0,0,Other
0,727,61603,18,0.1114,8164,1,21,2,0,0,Other
0,717,61534,13,0.1025,10625,1,65,0,0,0,Other
0,732,61516,6,0.1148,1959,1,9,0,0,0,Other
0,722,61516,17,0.1379,1472,1,6,1,0,0,Other
0,702,61516,8,0.1422,627,1,34,1,0,0,Other
0,677,61516,8,0.1103,3127,1,104,0,0,0,Other
1,662,61516,3,0.1461,7774,1,55,0,0,1,Other
0,747,61515,18,0.0932,1127,1,11,0,0,0,Other
0,727,61515,4,0.0963,733,1,30,1,0,0,Other
1,717,61515,14,0.097,38,1,1,0,1,0,Other
0,712,61515,14,0.1287,4009,1,38,0,0,0,Other
0,682,61515,20,0.1695,6246,1,29,6,0,0,Other
0,662,61278,11,0.1645,4701,1,72,0,0,0,Other
1,667,61196,6,0.1172,4863,1,69,0,1,0,Other
0,722,61077,11,0.1461,1942,1,48,0,0,0,Other
0,697,61077,24,0.1071,8858,1,52,2,0,0,Other
0,677,61077,4,0.2017,1513,1,37,10,0,0,Other
0,652,61077,8,0.1475,2060,1,12,0,4,0,Other
0,707,60808,11,0.1253,3122,1,56,0,0,0,Other
0,667,60808,23,0.16,3292,1,58,1,1,0,Other
0,662,60808,66,0.1878,12863,1,37,1,0,0,Other
0,697,60627,24,0.0996,3305,1,55,2,0,0,Other
0,677,60372,8,0.1134,0,1,53,1,0,0,Other
0,717,60124,22,0.1221,6883,1,65,0,0,0,Other
0,682,59935,24,0.1496,8559,1,41,1,0,0,Other
0,722,59773,23,0.1221,364,1,12,1,0,0,Other
0,747,59700,27,0.1114,172,1,0,0,0,0,Other
0,702,59700,6,0.0976,11794,1,59,0,0,0,Other
0,692,59700,13,0.1322,5948,1,48,0,0,0,Other
0,687,59700,17,0.1496,2439,1,78,3,0,0,Other
0,642,59700,24,0.1565,3896,1,34,3,0,0,Other
0,762,59220,16,0.1189,147,1,2,0,0,0,Other
0,727,59220,58,0.1253,7191,1,27,0,0,0,Other
0,727,59220,21,0.092,1834,1,12,1,0,0,Other
0,712,59220,26,0.1537,8534,1,29,2,0,0,Other
0,712,59220,22,0.1241,7740,1,37,1,0,0,Other
0,712,59220,9,0.1183,800,1,15,0,0,0,Other
0,732,58729,30,0.1442,932,1,15,0,0,0,Other
0,712,58729,6,0.1221,8960,1,35,0,0,0,Other
0,697,58729,15,0.1221,5931,1,31,0,0,0,Other
1,687,58724,2,0.1059,4485,1,36,1,0,0,Other
0,712,58630,37,0.1531,1867,1,66,1,0,0,Other
0,717,58626,13,0.097,2208,1,15,3,0,0,Other
0,687,58530,14,0.1392,3450,1,32,1,0,0,Other
0,662,58427,8,0.16,339,1,12,2,0,0,Other
0,682,58227,20,0.1134,8644,1,28,1,0,0,Other
0,672,58227,21,0.1565,1140,1,54,0,0,0,Other
0,657,58227,14,0.1355,7966,1,106,0,0,0,Other
0,717,57968,19,0.0951,3247,1,33,1,0,0,Other
0,692,57919,34,0.1426,5917,1,61,3,0,0,Other
0,687,57711,5,0.1253,10186,1,50,0,0,0,Other
0,682,57711,10,0.1078,887,1,38,0,0,0,Other
0,662,57711,16,0.1292,4378,1,71,0,0,0,Other
0,717,57594,9,0.1316,3967,1,48,0,0,0,Other
0,677,57507,11,0.1392,8768,1,61,1,0,0,Other
0,712,57290,16,0.1322,766,1,51,0,0,0,Other
0,682,57290,2,0.1459,681,1,52,0,0,0,Other
0,652,57290,5,0.1324,162,1,54,1,0,0,Other
0,692,57286,11,0.1474,0,1,0,2,0,0,Other
0,742,57183,11,0.0832,5680,1,27,0,0,0,Other
0,702,57183,16,0.1347,2314,1,32,1,0,0,Other
0,667,57183,5,0.1292,11806,1,42,8,0,0,Other
0,747,56641,6,0.097,2420,1,5,0,0,0,Other
0,722,56641,9,0.1096,767,1,4,3,0,0,Other
0,712,56641,13,0.1158,1833,1,41,0,0,0,Other
0,712,56641,9,0.1033,598,1,2,1,0,0,Other
0,682,56641,43,0.1568,3004,1,27,2,0,0,Other
0,682,56641,27,0.1166,2000,1,46,3,0,0,Other
0,672,56641,23,0.157,7130,1,55,1,0,0,Other
0,672,56641,13,0.1347,1002,1,83,0,0,0,Other
0,667,56641,8,0.1565,2654,1,39,2,1,0,Other
0,662,56641,15,0.1719,1815,1,43,1,0,0,Other
0,662,56641,4,0.1682,2761,1,83,0,0,0,Other
0,707,56462,7,0.1284,828,1,92,3,0,0,Other
0,722,56086,5,0.1316,604,1,30,2,0,0,Other
0,697,56084,5,0.1442,1806,1,34,6,0,0,Other
0,692,56084,9,0.1253,4613,1,32,3,0,0,Other
0,732,56016,5,0.0859,4545,1,16,0,0,0,Other
0,717,56016,8,0.1178,843,1,30,0,0,0,Other
0,702,55971,26,0.1357,0,1,0,2,0,0,Other
0,677,55971,42,0.167,5465,1,80,2,0,0,Other
1,702,55855,4,0.1146,0,1,0,2,1,0,Other
0,712,55800,22,0.0768,2204,1,19,0,0,0,Other
0,742,55511,3,0.1099,426,1,8,0,0,0,Other
1,672,55511,13,0.1122,0,1,56,4,1,0,Other
0,662,55511,18,0.1475,117,1,5,3,0,0,Other
0,662,55511,3,0.1229,2391,1,99,0,0,0,Other
0,772,55509,9,0.08,1271,1,8,1,0,0,Other
0,752,55509,4,0.1189,47,1,1,2,0,0,Other
0,682,55509,33,0.1126,7120,1,31,0,0,0,Other
0,702,55395,9,0.1096,3999,1,21,4,0,0,Other
0,642,55278,11,0.147,3395,1,97,0,0,0,Other
0,687,55101,24,0.1347,8537,1,30,5,0,0,Other
0,692,54946,4,0.1273,12614,1,85,0,0,0,Other
0,702,54922,10,0.1496,2885,1,48,4,0,0,Other
0,682,54922,26,0.1568,8052,1,57,5,0,0,Other
0,737,54621,7,0.1229,1705,1,6,0,0,0,Other
0,687,54315,29,0.1663,5785,1,54,1,0,0,Other
0,687,54315,6,0.1496,1388,1,55,4,0,0,Other
0,667,54315,14,0.1695,8136,1,36,7,0,0,Other
0,662,53815,20,0.1568,4748,1,53,2,0,0,Other
0,727,53689,16,0.1189,6371,1,23,1,0,0,Other
0,677,53689,6,0.1442,5285,1,60,3,0,0,Other
0,632,53689,4,0.147,1238,1,61,1,1,0,Other
0,737,53042,25,0.0768,400,1,6,1,0,0,Other
0,732,53042,11,0.1459,972,1,11,5,0,0,Other
0,722,53042,41,0.1273,9156,1,34,1,0,0,Other
0,722,53042,13,0.087,3015,1,25,0,0,0,Other
1,702,53042,18,0.1253,1799,1,37,2,1,0,Other
0,697,53042,31,0.1347,8476,1,42,0,0,0,Other
0,692,53042,4,0.1221,1888,1,82,0,0,0,Other
0,672,53042,41,0.1324,923,1,21,7,0,0,Other
0,742,52373,7,0.08,710,1,7,4,0,0,Other
1,662,52373,16,0.1292,6934,1,75,12,0,1,Other
0,662,52373,19,0.1249,1061,1,81,3,0,0,Other
1,692,51684,5,0.1039,1599,1,9,2,1,0,Other
0,712,51681,16,0.1189,3001,1,53,1,0,0,Other
0,707,51681,5,0.1357,1527,1,22,0,0,0,Other
0,702,51681,5,0.1537,2503,1,27,0,0,0,Other
0,662,51681,14,0.157,2176,1,53,1,0,0,Other
0,707,51678,6,0.1253,3228,1,38,3,0,0,Other
0,677,51678,8,0.16,1270,1,70,4,0,0,Other
0,677,51568,19,0.1635,6467,1,82,3,0,0,Other
0,727,51397,27,0.1253,2638,1,11,2,0,0,Other
0,707,51397,18,0.1426,1855,1,23,0,0,0,Other
0,752,50963,5,0.0788,564,1,7,0,0,0,Other
0,717,50963,27,0.1221,6711,1,53,1,0,0,Other
0,662,50816,2,0.1709,1878,1,22,3,0,0,Other
0,737,50217,13,0.1114,2644,1,23,1,0,0,Other
0,732,50217,7,0.08,814,1,9,0,0,0,Other
0,712,50217,17,0.0964,0,1,10,4,0,0,Other
0,702,50217,11,0.1347,1067,1,19,2,1,0,Other
